时间,纬度,经度,速度,加速度,是否是停留点,是否在加速区间,是否在减速区间
2008/4/28 11:54:32,40.070254,116.3148,1.223959418,0.04150656,FALSE,TRUE,FALSE
2008/4/28 11:54:34,40.07028,116.314795,1.461193558,0.11861707,FALSE,TRUE,FALSE
2008/4/28 11:54:36,40.07031,116.314785,1.721439496,0.130122969,FALSE,TRUE,FALSE
2008/4/28 11:54:38,40.070339,116.314777,1.64796332,-0.036738088,FALSE,FALSE,FALSE
2008/4/28 11:54:40,40.070375,116.314772,2.012906155,0.182471417,FALSE,FALSE,FALSE
2008/4/28 11:54:42,40.070401,116.314761,1.519501571,-0.246702292,FALSE,FALSE,FALSE
2008/4/28 11:54:44,40.070432,116.314754,1.749171773,0.114835101,FALSE,FALSE,FALSE
2008/4/28 11:54:46,40.070461,116.31475,1.621383222,-0.063894275,FALSE,FALSE,FALSE
2008/4/28 11:54:48,40.07049,116.314735,1.734144322,0.05638055,FALSE,FALSE,FALSE
2008/4/28 11:54:50,40.070516,116.314713,1.722224698,-0.005959812,FALSE,FALSE,FALSE
2008/4/28 11:54:52,40.070542,116.31468,2.015278092,0.146526697,FALSE,FALSE,FALSE
2008/4/28 11:54:54,40.070568,116.314664,1.597900808,-0.208688642,FALSE,FALSE,TRUE
2008/4/28 11:54:56,40.070586,116.314637,1.523616864,-0.037141972,FALSE,FALSE,TRUE
2008/4/28 11:54:58,40.070624,116.314624,2.184038236,0.330210686,FALSE,FALSE,FALSE
2008/4/28 11:55:00,40.070657,116.314611,1.916391057,-0.13382359,FALSE,FALSE,FALSE
2008/4/28 11:55:02,40.070737,116.314624,4.482331303,1.282970123,FALSE,FALSE,FALSE
2008/4/28 11:55:04,40.070756,116.314612,1.17333366,-1.654498822,FALSE,FALSE,TRUE
2008/4/28 11:55:06,40.070771,116.314602,0.936278003,-0.118527829,FALSE,FALSE,TRUE
2008/4/28 11:55:08,40.070782,116.314596,0.662752052,-0.136762976,FALSE,FALSE,TRUE
2008/4/28 11:55:10,40.070789,116.314591,0.443554976,-0.109598538,FALSE,FALSE,TRUE
2008/4/28 11:55:12,40.070802,116.314585,0.766570471,0.161507748,FALSE,FALSE,FALSE
2008/4/28 11:55:14,40.070815,116.314586,0.72406283,-0.021253821,FALSE,FALSE,FALSE
2008/4/28 11:55:16,40.070819,116.314566,0.879553829,0.0777455,FALSE,TRUE,FALSE
2008/4/28 11:55:18,40.070937,116.314512,6.951584951,3.036015561,FALSE,TRUE,FALSE
2008/4/28 11:55:20,40.070974,116.314509,2.061189212,-2.44519787,FALSE,FALSE,TRUE
2008/4/28 11:55:22,40.070995,116.314504,1.186841503,-0.437173855,FALSE,FALSE,TRUE
2008/4/28 11:55:24,40.071002,116.314489,0.747539029,-0.219651237,FALSE,FALSE,TRUE
2008/4/28 11:55:26,40.071023,116.314479,1.242726984,0.247593978,FALSE,TRUE,FALSE
2008/4/28 11:55:28,40.071044,116.314464,1.330663812,0.043968414,FALSE,TRUE,FALSE
2008/4/28 11:55:30,40.071064,116.314443,1.426518576,0.047927382,FALSE,TRUE,FALSE
2008/4/28 11:55:32,40.071086,116.314425,1.443199428,0.008340426,FALSE,TRUE,FALSE
2008/4/28 11:55:34,40.071122,116.314407,2.143149306,0.349974939,FALSE,TRUE,FALSE
2008/4/28 11:55:36,40.07115,116.31439,1.716653322,-0.213247992,FALSE,FALSE,FALSE
2008/4/28 11:55:38,40.071201,116.314365,3.028590479,0.655968579,FALSE,FALSE,FALSE
2008/4/28 11:55:40,40.071242,116.314349,2.379116307,-0.324737086,FALSE,FALSE,TRUE
2008/4/28 11:55:42,40.071277,116.31434,1.983349766,-0.197883271,FALSE,FALSE,TRUE
2008/4/28 11:55:44,40.071318,116.314338,2.281224299,0.148937267,FALSE,TRUE,FALSE
2008/4/28 11:55:46,40.071389,116.314365,4.111422046,0.915098873,FALSE,TRUE,FALSE
2008/4/28 11:55:48,40.071431,116.314366,2.335625044,-0.887898501,FALSE,FALSE,FALSE
2008/4/28 11:55:50,40.071462,116.314328,2.36326706,0.013821008,FALSE,FALSE,FALSE
2008/4/28 11:55:52,40.071492,116.314301,2.0253528,-0.16895713,FALSE,FALSE,TRUE
2008/4/28 11:55:54,40.071516,116.314273,1.788851301,-0.11825075,FALSE,FALSE,TRUE
2008/4/28 11:55:56,40.071505,116.314267,0.662750992,-0.563050154,FALSE,FALSE,TRUE
2008/4/28 11:55:58,40.071501,116.314254,0.596163762,-0.033293615,FALSE,FALSE,TRUE
2008/4/28 11:56:00,40.071497,116.314232,0.962117054,0.182976646,FALSE,TRUE,FALSE
2008/4/28 11:56:02,40.071487,116.3142,1.470692777,0.254287862,FALSE,TRUE,FALSE
2008/4/28 11:56:04,40.071475,116.31417,1.440305326,-0.015193726,TRUE,FALSE,TRUE
2008/4/28 11:56:06,40.071472,116.314162,0.379058246,-0.53062354,TRUE,FALSE,TRUE
2008/4/28 11:56:08,40.07147,116.314133,1.238896815,0.429919284,FALSE,TRUE,FALSE
2008/4/28 11:56:10,40.071466,116.314102,1.337611411,0.049357298,FALSE,TRUE,FALSE
2008/4/28 11:56:12,40.071473,116.31407,1.416076995,0.039232792,FALSE,TRUE,FALSE
2008/4/28 11:56:14,40.07149,116.314045,1.422988577,0.003455791,FALSE,TRUE,FALSE
2008/4/28 11:56:16,40.071511,116.314015,1.729925397,0.15346841,FALSE,TRUE,FALSE
2008/4/28 11:56:18,40.071526,116.313965,2.285045411,0.277560007,FALSE,TRUE,FALSE
2008/4/28 11:56:20,40.071545,116.313901,2.920817112,0.31788585,FALSE,TRUE,FALSE
2008/4/28 11:56:22,40.071559,116.313852,2.225433017,-0.347692048,FALSE,FALSE,TRUE
2008/4/28 11:56:24,40.071568,116.313816,1.611399366,-0.307016825,FALSE,FALSE,TRUE
2008/4/28 11:56:26,40.071562,116.313796,0.914017624,-0.348690871,FALSE,FALSE,TRUE
2008/4/28 11:56:28,40.071572,116.313772,1.162712881,0.124347629,FALSE,TRUE,FALSE
2008/4/28 11:56:30,40.071571,116.313744,1.192642918,0.014965018,FALSE,TRUE,FALSE
2008/4/28 11:56:32,40.07157,116.313711,1.405187016,0.106272049,FALSE,TRUE,FALSE
2008/4/28 11:56:34,40.071583,116.313676,1.655331202,0.125072093,FALSE,TRUE,FALSE
2008/4/28 11:56:36,40.071602,116.313644,1.723311529,0.033990163,FALSE,TRUE,FALSE
2008/4/28 11:56:38,40.071611,116.313615,1.331503517,-0.195904006,FALSE,FALSE,FALSE
2008/4/28 11:56:40,40.071612,116.313582,1.40518617,0.036841327,FALSE,TRUE,FALSE
2008/4/28 11:56:42,40.071607,116.313549,1.431343183,0.013078507,FALSE,TRUE,FALSE
2008/4/28 11:56:44,40.071607,116.31353,0.808413044,-0.31146507,FALSE,FALSE,FALSE
2008/4/28 11:56:46,40.071616,116.313471,2.559724671,0.875655813,FALSE,FALSE,FALSE
2008/4/28 11:56:48,40.071613,116.31344,1.329494863,-0.615114904,FALSE,FALSE,TRUE
2008/4/28 11:56:50,40.071607,116.313412,1.237172825,-0.046161019,FALSE,FALSE,TRUE
2008/4/28 11:56:52,40.071585,116.313347,3.024060591,0.893443883,FALSE,FALSE,FALSE
2008/4/28 11:56:54,40.071596,116.313326,1.082786017,-0.970637287,FALSE,FALSE,FALSE
2008/4/28 11:56:56,40.071632,116.313282,2.740682904,0.828948444,FALSE,FALSE,FALSE
2008/4/28 11:56:58,40.07165,116.313264,1.260230681,-0.740226111,FALSE,FALSE,FALSE
2008/4/28 11:57:00,40.071689,116.313241,2.379028358,0.559398838,FALSE,FALSE,FALSE
2008/4/28 11:57:01,40.07173,116.313227,2.356176537,-0.01142591,FALSE,FALSE,TRUE
2008/4/28 11:57:03,40.071758,116.313218,1.603228214,-0.376474161,FALSE,FALSE,TRUE
2008/4/28 11:57:05,40.071822,116.313235,3.63122588,1.013998833,FALSE,TRUE,FALSE
2008/4/28 11:57:07,40.071824,116.313145,3.830927091,0.099850605,FALSE,TRUE,FALSE
2008/4/28 11:57:09,40.071871,116.313172,2.854603244,-0.488161924,FALSE,FALSE,TRUE
2008/4/28 11:57:11,40.071911,116.31316,2.281889797,-0.286356723,FALSE,FALSE,TRUE
2008/4/28 11:57:13,40.07192,116.313138,1.061415732,-0.610237033,FALSE,FALSE,TRUE
2008/4/28 11:57:15,40.071917,116.313117,0.908941383,-0.076237174,FALSE,FALSE,TRUE
2008/4/28 11:57:17,40.07192,116.31309,1.1608388,0.125948708,FALSE,FALSE,FALSE
2008/4/28 11:57:19,40.071934,116.313075,1.006602203,-0.077118298,FALSE,FALSE,FALSE
2008/4/28 11:57:21,40.071947,116.313058,1.022564846,0.007981321,FALSE,TRUE,FALSE
2008/4/28 11:57:23,40.07197,116.313041,1.469205192,0.223320173,FALSE,TRUE,FALSE
2008/4/28 11:57:25,40.071975,116.313023,0.814757244,-0.327223974,FALSE,FALSE,FALSE
2008/4/28 11:57:27,40.071981,116.313004,0.874538198,0.029890477,FALSE,TRUE,FALSE
2008/4/28 11:57:29,40.071973,116.312975,1.311613605,0.218537703,FALSE,TRUE,FALSE
2008/4/28 11:57:31,40.071975,116.312946,1.238887739,-0.036362933,FALSE,FALSE,FALSE
2008/4/28 11:57:33,40.071965,116.312915,1.431384369,0.096248315,FALSE,TRUE,FALSE
2008/4/28 11:57:35,40.071946,116.312863,2.451758118,0.510186874,FALSE,TRUE,FALSE
2008/4/28 11:57:37,40.071929,116.312827,1.799890459,-0.325933829,FALSE,FALSE,TRUE
2008/4/28 11:57:39,40.071943,116.312819,0.849580159,-0.47515515,TRUE,FALSE,TRUE
2008/4/28 11:57:41,40.071946,116.312816,0.210038102,-0.319771029,TRUE,FALSE,TRUE
2008/4/28 11:57:43,40.071948,116.312816,0.111201784,-0.049418159,TRUE,FALSE,TRUE
2008/4/28 11:57:45,40.071949,116.312815,0.070012699,-0.020594542,TRUE,FALSE,TRUE
2008/4/28 11:57:47,40.071952,116.312814,0.172143695,0.051065498,TRUE,FALSE,FALSE
2008/4/28 11:57:49,40.071954,116.312814,0.111201783,-0.030470956,TRUE,FALSE,FALSE
2008/4/28 11:57:51,40.071948,116.312814,0.166802676,0.013900223,TRUE,TRUE,FALSE
2008/4/28 11:57:53,40.071941,116.312811,0.409602699,0.121400012,TRUE,TRUE,FALSE
2008/4/28 11:57:55,40.071936,116.312809,0.290736577,-0.059433061,TRUE,FALSE,TRUE
2008/4/28 11:57:57,40.071931,116.312809,0.27800446,-0.006366058,TRUE,FALSE,TRUE
2008/4/28 11:57:59,40.071926,116.312804,0.350063533,0.036029536,TRUE,TRUE,FALSE
2008/4/28 11:58:01,40.071914,116.31278,0.609900533,0.06495925,FALSE,TRUE,FALSE
2008/4/28 11:58:03,40.071899,116.312775,0.860718504,0.125408985,FALSE,TRUE,FALSE
2008/4/28 11:58:05,40.071888,116.312764,0.770139919,-0.045289292,FALSE,FALSE,FALSE
2008/4/28 11:58:07,40.071877,116.312746,0.980107645,0.104983863,TRUE,FALSE,FALSE
2008/4/28 11:58:09,40.071877,116.312743,0.127643659,-0.426231993,TRUE,FALSE,FALSE
2008/4/28 11:58:11,40.071937,116.312767,3.488839059,1.6805977,FALSE,FALSE,FALSE
2008/4/28 11:58:13,40.07195,116.312773,0.766569038,-1.361135011,FALSE,FALSE,TRUE
2008/4/28 11:58:15,40.071962,116.312779,0.714381961,-0.026093538,FALSE,FALSE,TRUE
2008/4/28 11:58:17,40.071974,116.312786,0.730667978,0.008143009,TRUE,FALSE,FALSE
2008/4/28 11:58:19,40.071977,116.312783,0.210038065,-0.260314956,TRUE,FALSE,TRUE
2008/4/28 11:58:21,40.071977,116.312782,0.042547824,-0.083745121,TRUE,FALSE,TRUE
2008/4/28 11:58:23,40.071802,116.312531,2.063917573,0.144383553,FALSE,FALSE,FALSE
2008/4/28 11:58:25,40.071791,116.312516,0.883962735,-0.589977419,FALSE,FALSE,TRUE
2008/4/28 11:58:27,40.071786,116.312508,0.439485413,-0.222238661,TRUE,FALSE,TRUE
2008/4/28 11:58:29,40.071781,116.312505,0.305907548,-0.066788933,TRUE,FALSE,TRUE
2008/4/28 11:58:31,40.071778,116.312502,0.21003829,-0.047934629,TRUE,FALSE,TRUE
2008/4/28 11:58:33,40.071783,116.312496,0.377436457,0.083699084,TRUE,TRUE,FALSE
2008/4/28 11:58:35,40.071834,116.312432,7.862819275,7.485382818,FALSE,TRUE,FALSE
2008/4/28 11:58:37,40.071862,116.312403,3.973002203,-3.889817072,TRUE,FALSE,TRUE
2008/4/28 11:58:39,40.071861,116.312409,0.261272087,-1.855865058,TRUE,FALSE,TRUE
2008/4/28 11:58:41,40.071859,116.31241,0.119063681,-0.071104203,TRUE,FALSE,TRUE
2008/4/28 11:58:43,40.071856,116.31241,0.166802677,0.023869498,TRUE,FALSE,FALSE
2008/4/28 11:58:45,40.071854,116.31241,0,-0.083401338,TRUE,FALSE,FALSE
